RelTime,UT,x,y,z
1584,2004-May-03 12:00,-1.0350726163634245,0.3397174510520458,0.09967267583221417
1585,2004-May-04 12:00,-1.0391394790400104,0.3263761994192886,0.09460477621091223
1586,2004-May-05 12:00,-1.0429708951192056,0.31296165648041446,0.08951491335819059
1587,2004-May-06 12:00,-1.0465656756572248,0.29947611096345217,0.084404917085004
1588,2004-May-07 12:00,-1.0499227030342235,0.2859218997595764,0.07927556826443959
1589,2004-May-08 12:00,-1.0530404083911762,0.2723029034463782,0.07412818231664325
1590,2004-May-09 12:00,-1.0559176677168762,0.25862151192648497,0.06896408067238444
1591,2004-May-10 12:00,-1.058553021204702,0.2448816904225239,0.06378406352846328
1592,2004-May-11 12:00,-1.060945547121199,0.23108512492709055,0.05858946386031197
1593,2004-May-12 12:00,-1.0630939848203866,0.21723507848012777,0.053381093310856054
1594,2004-May-13 12:00,-1.064997051100525,0.20333484309858696,0.04816082064087375
1595,2004-May-14 12:00,-1.0666535476469399,0.1893877629825783,0.04292946633114813
1596,2004-May-15 12:00,-1.0680623018667723,0.17539722178617387,0.03768785590415398
1597,2004-May-16 12:00,-1.0692223872012172,0.1613650863334619,0.03243734397460316
1598,2004-May-17 12:00,-1.0701325120041916,0.1472955968126497,0.027179287656947455
1599,2004-May-18 12:00,-1.0707916586520858,0.13319148458317273,0.021915046018509618
1600,2004-May-19 12:00,-1.0711987308055024,0.11905630570988246,0.016645456995790873
1601,2004-May-20 12:00,-1.0713528059823332,0.1048921030374276,0.011372405700916495
1602,2004-May-21 12:00,-1.0712526782940017,0.09070408626992554,0.006096211375884749
1603,2004-May-22 12:00,-1.0708975266038392,0.0764936176455698,0.0008187601437028184
1604,2004-May-23 12:00,-1.070286277762851,0.06226522760150745,-0.004459104853898183
1605,2004-May-24 12:00,-1.0694180133678546,0.04802194081282433,-0.0097360196557478
1606,2004-May-25 12:00,-1.0682918317222927,0.033766837178926215,-0.015010103787291316
1607,2004-May-26 12:00,-1.0669068089613283,0.019503828678102974,-0.020281034433210398
1608,2004-May-27 12:00,-1.0652621088292062,0.0052361074412267845,-0.025546419004606538
1609,2004-May-28 12:00,-1.0633568709798906,-0.009033075450299076,-0.030805937696006785
1610,2004-May-29 12:00,-1.0611902838903113,-0.023299635023456323,-0.0360582382633888
1611,2004-May-30 12:00,-1.0587615824240129,-0.03756097127929444,-0.041300945769152934
1612,2004-May-31 12:00,-1.0560699871265038,-0.051812875235062936,-0.04653374901967383
1613,2004-Jun-01 12:00,-1.0531147909332905,-0.06605184756219565,-0.05175479999768884
1614,2004-Jun-02 12:00,-1.0498953265084163,-0.08027355640650767,-0.05696328247228237
1615,2004-Jun-03 12:00,-1.0464108706719233,-0.09447590074089388,-0.062156854984712025
1616,2004-Jun-04 12:00,-1.0426608874471686,-0.1086536514689681,-0.06733471774961487
1617,2004-Jun-05 12:00,-1.0386447144033417,-0.12280379874896345,-0.07249556809982902
1618,2004-Jun-06 12:00,-1.034361684587114,-0.1369232498051861,-0.07763811273057902
1619,2004-Jun-07 12:00,-1.029811538368355,-0.15100659087749485,-0.0827600591705005
1620,2004-Jun-08 12:00,-1.0249936728893843,-0.16505058489944244,-0.0878606458663729
1621,2004-Jun-09 12:00,-1.019907698907905,-0.17905117730873216,-0.09293811379836936
1622,2004-Jun-10 12:00,-1.0145530973197727,-0.19300497197569644,-0.09799122229818147
1623,2004-Jun-11 12:00,-1.0089295098775939,-0.20690774761916586,-0.1030187439019502
1624,2004-Jun-12 12:00,-1.003036734783667,-0.22075522868146796,-0.10801846920753844
1625,2004-Jun-13 12:00,-0.9968745916871321,-0.23454306016467832,-0.11298871136129719
1626,2004-Jun-14 12:00,-0.9904424968574702,-0.24826822851633432,-0.11792879511655041
1627,2004-Jun-15 12:00,-0.9837407188376127,-0.2619247680601132,-0.12283706876815971
1628,2004-Jun-16 12:00,-0.9767687980733611,-0.27551026555254426,-0.12771091975794813
1629,2004-Jun-17 12:00,-0.9695269938030461,-0.28901856955382293,-0.1325502245272564
1630,2004-Jun-18 12:00,-0.9620149825917281,-0.3024470985315811,-0.13735193274600285
1631,2004-Jun-19 12:00,-0.9542327933492349,-0.315790963020163,-0.14211547589462548
1632,2004-Jun-20 12:00,-0.9461809687179638,-0.32904457030686596,-0.14683884295389338
1633,2004-Jun-21 12:00,-0.9378591923120945,-0.34220501623549576,-0.15152005775960753
1634,2004-Jun-22 12:00,-0.9292678382096168,-0.35526720662187694,-0.15615766257995548
1635,2004-Jun-23 12:00,-0.9204073776681565,-0.3682259774613564,-0.16075023018051854
1636,2004-Jun-24 12:00,-0.9112779018206755,-0.38107745282230276,-0.16529588591121158
1637,2004-Jun-25 12:00,-0.9018798233002934,-0.3938169877928263,-0.16979279458213475
1638,2004-Jun-26 12:00,-0.8922142216717042,-0.4064385532679684,-0.17423916164957376
1639,2004-Jun-27 12:00,-0.8822807266219749,-0.4189392628683693,-0.17863370789318223
1640,2004-Jun-28 12:00,-0.8720807425438891,-0.4313129964911577,-0.18297377466417838
1641,2004-Jun-29 12:00,-0.8616149536350998,-0.443554755225625,-0.18725817156175759
1642,2004-Jun-30 12:00,-0.8508836278060149,-0.45566077402589333,-0.19148481005961918
1643,2004-Jul-01 12:00,-0.8398883357118881,-0.4676246622996144,-0.19565212147712424
1644,2004-Jul-02 12:00,-0.8286298492423777,-0.4794418687130333,-0.1997581203550443
1645,2004-Jul-03 12:00,-0.8171090062135552,-0.4911077389474167,-0.2038008773251747
1646,2004-Jul-04 12:00,-0.8053270791191299,-0.5026169297888848,-0.20777852025028837
1647,2004-Jul-05 12:00,-0.7932858196390975,-0.5139634527226877,-0.21168923531281467
1648,2004-Jul-06 12:00,-0.7809860604683514,-0.5251430505135697,-0.2155308117802208
1649,2004-Jul-07 12:00,-0.7684292863017465,-0.5361500999540816,-0.21930201580744554
1650,2004-Jul-08 12:00,-0.7556178399178206,-0.5469786077011048,-0.22299985784263254
1651,2004-Jul-09 12:00,-0.7425526444702015,-0.5576239431991583,-0.22662323569807777
1652,2004-Jul-10 12:00,-0.729235765076082,-0.5680804741884713,-0.23016975766604847
1653,2004-Jul-11 12:00,-0.7156693845910663,-0.5783425299457472,-0.23363711230055348
1654,2004-Jul-12 12:00,-0.7018556270634512,-0.5884042557689553,-0.2370239573353375
1655,2004-Jul-13 12:00,-0.6877964752613573,-0.5982603946087767,-0.24032813184538107
1656,2004-Jul-14 12:00,-0.673494531090888,-0.6079052045809819,-0.24354711745884725
1657,2004-Jul-15 12:00,-0.658951889171078,-0.6173332382008637,-0.24667936266249635
1658,2004-Jul-16 12:00,-0.6441718203977421,-0.6265381960041894,-0.2497225196179263
1659,2004-Jul-17 12:00,-0.6291567259801917,-0.6355146308274163,-0.25267476612019
1660,2004-Jul-18 12:00,-0.6139092671950596,-0.6442572027034581,-0.25553350091246535
1661,2004-Jul-19 12:00,-0.5984334434359856,-0.6527590294667982,-0.2582970821509122
1662,2004-Jul-20 12:00,-0.5827315764601313,-0.661015081826146,-0.2609635245159082
1663,2004-Jul-21 12:00,-0.5668081588713832,-0.6690187681435017,-0.2635300843824768
1664,2004-Jul-22 12:00,-0.5506656122665252,-0.676764894749847,-0.26599539545796513
1665,2004-Jul-23 12:00,-0.534308651229091,-0.684246898973112,-0.26835691115478216
1666,2004-Jul-24 12:00,-0.5177411168941545,-0.6914590674392781,-0.270612191705749
1667,2004-Jul-25 12:00,-0.5009667029322364,-0.6983953638003796,-0.27276015312401614
1668,2004-Jul-26 12:00,-0.4839900926307037,-0.7050499166998965,-0.27479771768963157
1669,2004-Jul-27 12:00,-0.4668164217178521,-0.7114163532892851,-0.2767227522642431
1670,2004-Jul-28 12:00,-0.4494492245239238,-0.7174891431460958,-0.27853404559121603
1671,2004-Jul-29 12:00,-0.43189455320299724,-0.7232620004512996,-0.2802284268063003
1672,2004-Jul-30 12:00,-0.41415721805365113,-0.7287289278532032,-0.2818044716692016
1673,2004-Jul-31 12:00,-0.3962427753134823,-0.7338839009656319,-0.28326003296321073
1674,2004-Aug-01 12:00,-0.3781569179479431,-0.7387211010284916,-0.28459266017237084
1675,2004-Aug-02 12:00,-0.35990527506995534,-0.7432345440038889,-0.28580080713803807
1676,2004-Aug-03 12:00,-0.3414936615720725,-0.7474185605368238,-0.2868822150053862
1677,2004-Aug-04 12:00,-0.322928973929475,-0.751266951512174,-0.2878351172596989
1678,2004-Aug-05 12:00,-0.3042177863779962,-0.7547742890510196,-0.2886566475334059
1679,2004-Aug-06 12:00,-0.28536644285865775,-0.7579346046099275,-0.2893460045251146
1680,2004-Aug-07 12:00,-0.26638269408719983,-0.7607422805469624,-0.2899004919599175
1681,2004-Aug-08 12:00,-0.24727362390341967,-0.7631916801084422,-0.29031867134156375
1682,2004-Aug-09 12:00,-0.22804643543663367,-0.765277556292718,-0.2905983927944948
1683,2004-Aug-10 12:00,-0.20870941857498415,-0.76699433834156,-0.2907379630323626
1684,2004-Aug-11 12:00,-0.18927032871928387,-0.7683368032613753,-0.2907357462227696
1685,2004-Aug-12 12:00,-0.16973808377978664,-0.7692997585488723,-0.2905897752263004
1686,2004-Aug-13 12:00,-0.15012101386176696,-0.7698782238056212,-0.29029851330678236
1687,2004-Aug-14 12:00,-0.13042798947664605,-0.7700671510931439,-0.28986083816875385
1688,2004-Aug-15 12:00,-0.1106685147926924,-0.7698620345530816,-0.28927451796331016
1689,2004-Aug-16 12:00,-0.0908514672313506,-0.7692584067232414,-0.2885381043768004
1690,2004-Aug-17 12:00,-0.07098680677335746,-0.7682515921034345,-0.28765090844616964
1691,2004-Aug-18 12:00,-0.05108453189004636,-0.7668376039500391,-0.286611114407509
1692,2004-Aug-19 12:00,-0.031155149338227515,-0.7650124102472899,-0.2854176486765896
1693,2004-Aug-20 12:00,-0.011208594063998772,-0.7627722837710663,-0.2840694169635029
1694,2004-Aug-21 12:00,0.008744106365405685,-0.7601137319942249,-0.2825652953224649
1695,2004-Aug-22 12:00,0.0286919485680954,-0.7570334474908509,-0.28090448828309944
1696,2004-Aug-23 12:00,0.04862339889619742,-0.7535284666550675,-0.27908614741783555
1697,2004-Aug-24 12:00,0.06852749887895121,-0.749596127072012,-0.2771093623624674
1698,2004-Aug-25 12:00,0.08839219422386739,-0.7452339078745747,-0.27497387937664336
1699,2004-Aug-26 12:00,0.10820546686992799,-0.7404398096473634,-0.2726789933345262
1700,2004-Aug-27 12:00,0.12795530952960252,-0.7352120755376996,-0.2702242680781688
1701,2004-Aug-28 12:00,0.14762970976684078,-0.7295491873472032,-0.26760952297993823
1702,2004-Aug-29 12:00,0.1672155814223847,-0.7234501077249078,-0.2648348203304484
1703,2004-Aug-30 12:00,0.1867003597659114,-0.7169140164900384,-0.26190045359739156
1704,2004-Aug-31 12:00,0.20607155498013124,-0.7099407548121152,-0.25880586141058926
1705,2004-Sep-01 12:00,0.2253154960701376,-0.7025302959995684,-0.2555521321387696
1706,2004-Sep-02 12:00,0.24441958227143998,-0.6946829238112863,-0.2521398380379998
