element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""613.86551""","=""0.00005""","=""28""","=""1.2e+06""",B,"=""143107.6801""","=""159393.3850""","=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""614.2615""","=""0.0008""","=""2""","=""""",,"=""191974.5800""","=""208249.7978""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""614.5441""","=""""","=""10""","=""7.6e+05""",C,"=""107289.7001""","=""123557.4227""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""614.646""","=""0.002""","=""0""","=""""",,"=""191012.4246""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""616.67835""","=""0.00008""","=""4""","=""""",,"=""192712.058""","=""208923.4846""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""616.76273""","=""0.00008""","=""4""","=""""",,"=""192712.058""","=""208921.2645""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L2634""",
Ar,1,"=""617.0174""","=""""","=""7""","=""5.0e+05""",C,"=""106237.5518""","=""122440.0672""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""617.22775""","=""0.00001""","=""407""","=""2.00e+07""",A,"=""154204.0240""","=""170401.0170""","=""3s2.3p4.(1D).3d""","=""2G""","=""7/2""","=""3s2.3p4.(1D).4p""","=""2F*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,1,"=""617.3096""","=""""","=""10""","=""6.7e+05""",C,"=""106087.2598""","=""122282.104""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""617.4378""","=""0.0008""","=""3""","=""""",,"=""174821.0098""","=""191012.4246""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""618.3024""","=""0.0008""","=""2""","=""""",,"=""189934.6322""","=""206103.4749""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(3P<1>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""618.71350""","=""0.00008""","=""9""","=""""",,"=""179931.8393""","=""196089.9385""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L2634""",
Ar,2,"=""619.2301""","=""0.0008""","=""2""","=""""",,"=""179931.8393""","=""196076.4715""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""620.11002""","=""0.00008""","=""9""","=""""",,"=""174821.0098""","=""190942.7220""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""620.6463""","=""0.0008""","=""1""","=""""",,"=""191169.5946""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""620.8935""","=""0.0008""","=""2""","=""""",,"=""174409.8916""","=""190511.2674""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""621.0420""","=""0.0008""","=""1""","=""""",,"=""174409.8916""","=""190507.4128""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""621.2503""","=""""","=""10""","=""3.9e+05""",D+,"=""106237.5518""","=""122329.672""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,1,"=""621.5938""","=""""","=""5""","=""5.7e+05""",D+,"=""107289.7001""","=""123372.9253""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""623.2892""","=""0.0008""","=""2""","=""""",,"=""190592.2306""","=""206631.7185""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P<0>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""623.457""","=""0.002""","=""1p""","=""""",,"=""192556.9179""","=""208592.2016""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""623.97120""","=""0.00008""","=""8""","=""2.e+05""",D,"=""143371.4364""","=""159393.3850""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L2634""",
Ar,2,"=""624.31199""","=""0.00001""","=""89""","=""3.0e+06""",B,"=""142717.0965""","=""158730.2995""","=""3s2.3p4.(3P).3d""","=""4F""","=""7/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""624.9975""","=""0.0008""","=""1""","=""""",,"=""192333.4986""","=""208329.1101""","=""3s2.3p4.(1S).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""627.315""","=""0.002""","=""0h""","=""""",,"=""172829.6539""","=""188766.2129""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4P*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""627.7425""","=""0.0008""","=""2""","=""""",,"=""191169.5946""","=""207095.2846""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""628.112""","=""0.002""","=""0""","=""""",,"=""192333.4986""","=""208249.7978""","=""3s2.3p4.(1S).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""628.2823""","=""0.0008""","=""1""","=""""",,"=""174821.0098""","=""190733.0156""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""629.450""","=""0.002""","=""0.5""","=""""",,"=""196315.5916""","=""212198.0935""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""629.5446""","=""0.0008""","=""2""","=""""",,"=""192712.058""","=""208592.2016""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""629.6872""","=""""","=""7""","=""9.0e+05""",D+,"=""107496.4166""","=""123372.9253""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,1,"=""630.7657""","=""""","=""15""","=""6.0e+05""",D+,"=""106237.5518""","=""122086.9164""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""631.540""","=""0.002""","=""1""","=""""",,"=""194800.2662""","=""210630.181""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""632.3735""","=""0.0008""","=""3""","=""""",,"=""194800.2662""","=""210609.378""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""632.416""","=""0.002""","=""1p*""","=""""",,"=""194822.1833""","=""210630.181""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""632.416""","=""0.002""","=""1p*""","=""""",,"=""194822.1833""","=""210630.117""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""632.44151""","=""0.00012""","=""12""","=""""",,"=""194800.2662""","=""210607.6278""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""632.6117""","=""0.0008""","=""2*""","=""""",,"=""208803.3311""","=""224606.447""","=""3s2.3p4.(1D<2>).4f""","=""2[5]*""","=""11/2""","=""3s2.3p4.(1D<2>).6g""","=""2[6]""","=""13/2""",,"=""""","=""L14821""",
Ar,2,"=""632.6117""","=""0.0008""","=""2*""","=""""",,"=""208803.3348""","=""224606.450""","=""3s2.3p4.(1D<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(1D<2>).6g""","=""2[6]""","=""11/2""",,"=""""","=""L14821""",
Ar,2,"=""632.8474""","=""0.0008""","=""1""","=""""",,"=""194861.3529""","=""210658.602""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""633.2499""","=""0.0008""","=""5""","=""""",,"=""194822.1833""","=""210609.378""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""633.2832""","=""0.0008""","=""1""","=""""",,"=""174409.8916""","=""190196.2066""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""633.3147""","=""0.0002""","=""6""","=""""",,"=""194822.1833""","=""210607.7571""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""633.713""","=""0.002""","=""0""","=""""",,"=""194883.0921""","=""210658.7338""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""633.9897""","=""0.0008""","=""3""","=""""",,"=""194861.3529""","=""210630.117""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""634.82272""","=""0.00019""","=""7""","=""""",,"=""194861.3529""","=""210609.4258""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""634.8601""","=""0.0008""","=""2""","=""""",,"=""194883.0921""","=""210630.181""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""635.7025""","=""0.0003""","=""7""","=""""",,"=""194883.0921""","=""210609.378""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""635.76776""","=""0.00008""","=""8""","=""""",,"=""194883.0921""","=""210607.7571""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""9/2""",,"=""""","=""L2634""",
Ar,2,"=""636.5440""","=""0.0008""","=""1""","=""""",,"=""179592.2248""","=""195297.6798""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""636.9128""","=""0.0008""","=""2""","=""""",,"=""174409.8916""","=""190106.3000""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""636.9575""","=""""","=""7""","=""4.2e+05""",D+,"=""106237.5518""","=""121932.8477""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""637.319""","=""0.002""","=""0""","=""""",,"=""174821.0098""","=""190507.4128""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""637.5945""","=""0.0008""","=""3""","=""""",,"=""158730.2995""","=""174409.8916""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""638.2696""","=""0.0008""","=""3""","=""""",,"=""190592.2306""","=""206255.2684""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P<1>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""638.30967""","=""0.00008""","=""5""","=""""",,"=""194996.5613""","=""210658.602""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""3/2""",,"=""""","=""L2634""",
Ar,1,"=""638.4717""","=""""","=""20""","=""4.21e+05""",C,"=""104102.0990""","=""119760.1725""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""638.8341""","=""0.0003""","=""5""","=""""",,"=""196076.4715""","=""211725.660""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""639.1117""","=""0.0008""","=""2""","=""""",,"=""196119.1021""","=""211761.470""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""639.3802""","=""0.0006""","=""7bl""","=""""",,"=""196089.9385""","=""211725.7661""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""639.4729""","=""0.0003""","=""7""","=""""",,"=""194996.5613""","=""210630.117""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""639.66084""","=""0.00016""","=""11""","=""""",,"=""196103.4029""","=""211732.3605""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<1>).6g""","=""2[5]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""639.7184""","=""0.0008""","=""2""","=""""",,"=""195031.2028""","=""210658.7338""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""639.92085""","=""0.00008""","=""18""","=""6.e+05""",C,"=""143107.6801""","=""158730.2995""","=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""640.30123""","=""0.00015""","=""11""","=""""",,"=""196119.1021""","=""211732.4320""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[5]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""640.8909""","=""0.0004""","=""7""","=""""",,"=""195031.2028""","=""210630.181""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L11520""",
Ar,1,"=""641.6307""","=""""","=""70""","=""1.16e+06""",C,"=""104102.0990""","=""119683.0821""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""641.7417""","=""0.0008""","=""1""","=""""",,"=""195031.2028""","=""210609.4258""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""641.83696""","=""0.00019""","=""10""","=""""",,"=""196621.9658""","=""212197.9340""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""642.2894""","=""0.0003""","=""7""","=""""",,"=""196633.1005""","=""212198.0935""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""642.4144""","=""0.0008""","=""1""","=""""",,"=""187589.3383""","=""203151.2627""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(1D).5p""","=""2F*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""643.1556""","=""0.0002""","=""6""","=""""",,"=""170530.4040""","=""186074.4375""","=""3s2.3p4.(1D).4p""","=""2F*""","=""7/2""","=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""643.3683""","=""0.0008""","=""1""","=""""",,"=""186891.0393""","=""202429.8993""","=""3s2.3p4.(3P).4d""","=""4P""","=""5/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""7/2""",,"=""""","=""L14821""",
Ar,5,"=""643.510""","=""0.010""","=""*""","=""2.23e-01""",C,"=""763.236""","=""16298.66""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p2""","=""1D""","=""2""",M1,"=""T335,T761""","=""L3453""",
Ar,5,"=""643.510""","=""0.010""","=""*""","=""3.5e-04""",D,"=""763.236""","=""16298.66""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p2""","=""1D""","=""2""",E2,"=""T761""","=""L3453""",
Ar,2,"=""643.76013""","=""0.00011""","=""11""","=""2.e+05""",E,"=""144709.9818""","=""160239.4280""","=""3s2.3p4.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""644.18981""","=""0.00013""","=""12""","=""""",,"=""195123.6464""","=""210642.7273""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""3s2.3p4.(3P<2>).6g""","=""2[6]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""644.38591""","=""0.00016""","=""12""","=""""",,"=""195128.3735""","=""210642.7273""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[6]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""645.6489""","=""0.0008""","=""3""","=""""",,"=""195123.6464""","=""210607.6278""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""11/2""",,"=""""","=""L14821""",
Ar,2,"=""645.771""","=""0.002""","=""0*""","=""""",,"=""195128.3735""","=""210609.4258""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""645.771""","=""0.002""","=""0*""","=""""",,"=""195128.3735""","=""210609.378""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""645.8403""","=""0.0008""","=""2""","=""""",,"=""195128.3735""","=""210607.7571""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""646.8047""","=""0.0002""","=""8""","=""""",,"=""196305.1289""","=""211761.469""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""647.2428""","=""0.0004""","=""6""","=""""",,"=""196315.5916""","=""211761.470""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""647.5312""","=""0.0008""","=""4""","=""""",,"=""179592.2248""","=""195031.2028""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""648.0085""","=""0.0008""","=""2""","=""""",,"=""159393.3850""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""648.30825""","=""0.00001""","=""120""","=""1.06e+07""",C+,"=""145668.8845""","=""161089.3846""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,2,"=""648.7444""","=""0.0008""","=""1*""","=""""",,"=""196315.5916""","=""211725.7661""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""648.7444""","=""0.0008""","=""1*""","=""""",,"=""196315.5916""","=""211725.660""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""648.985""","=""0.002""","=""0""","=""""",,"=""179592.2248""","=""194996.5613""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""650.02151""","=""0.00008""","=""5""","=""3.e+05""",C+,"=""145668.8845""","=""161048.7411""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",,"=""T926""","=""L2634""",
Ar,2,"=""650.13608""","=""0.00008""","=""6""","=""""",,"=""195281.4505""","=""210658.602""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""1/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""650.2157""","=""0.0008""","=""3""","=""""",,"=""174821.0098""","=""190196.2066""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""650.6138""","=""0.0008""","=""3""","=""""",,"=""179931.8393""","=""195297.6798""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""650.8174""","=""0.0004""","=""6""","=""""",,"=""195297.6798""","=""210658.7338""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""650.9089""","=""0.0008""","=""6""","=""1.e+04""",D,"=""143371.4364""","=""158730.2995""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""",,"=""T926""","=""L14821""",
Ar,2,"=""653.2927""","=""0.0008""","=""2""","=""""",,"=""191974.5800""","=""207277.3869""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""653.80451""","=""0.00008""","=""20""","=""""",,"=""179592.2248""","=""194883.0921""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L11520""",
Ar,1,"=""653.8112""","=""""","=""15""","=""1.1e+05""",D+,"=""105462.7596""","=""120753.4714""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""654.0409""","=""0.0008""","=""2""","=""""",,"=""174821.0098""","=""190106.3000""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""654.7350""","=""0.0008""","=""3""","=""""",,"=""179592.2248""","=""194861.3529""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
