element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,4,"=""472.562""","=""0.004""","=""*""","=""2.29e-01""",C,"=""41278.89""","=""62434.45""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",M1,"=""T569""","=""L3452""",
Ne,4,"=""472.562""","=""0.004""","=""*""","=""1.60e-01""",C,"=""41278.89""","=""62434.45""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",E2,"=""T569""","=""L3452""",
Ne,2,"=""473.0339""","=""0.0020""","=""22""","=""""",,"=""282375.3049""","=""303509.514""","=""2s2.2p4.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""473.058""","=""0.004""","=""22w""","=""""",,"=""282375.3049""","=""303508.458""","=""2s2.2p4.(3P).4s""","=""4P""","=""3/2""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""473.2667""","=""0.0010""","=""80bl""","=""""",,"=""281720.2755""","=""302844.085""","=""2s2.2p4.(3P).3d""","=""2P""","=""3/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""473.6785""","=""0.0020""","=""22""","=""""",,"=""292546.687""","=""313652.1424""","=""2s2.2p4.(3P).4p""","=""2S*""","=""1/2""","=""2s2.2p4.(3P).6s""","=""4P""","=""3/2""",,"=""""","=""L1406""",
Ne,1,"=""474.95754""","=""0.00004""","=""3000""","=""""",,"=""149824.2215""","=""170872.8524""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L3451""",
Ne,1,"=""475.06826""","=""0.00020""","=""300""","=""""",,"=""149824.2215""","=""170867.923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""475.1802""","=""0.0020""","=""300""","=""""",,"=""149824.2215""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""475.27320""","=""0.00004""","=""5000""","=""""",,"=""149824.2215""","=""170858.8729""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""""","=""L3451""",
Ne,1,"=""475.3123""","=""0.0020""","=""10""","=""""",,"=""151038.4524""","=""172071.389""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""475.4440""","=""0.0020""","=""1000""","=""""",,"=""149824.2215""","=""170851.3105""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""475.8728""","=""0.0001""","=""1500""","=""""",,"=""150315.8612""","=""171324.0107""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L7292""",
Ne,2,"=""476.9375""","=""0.0003""","=""100""","=""""",,"=""292033.1263""","=""312994.3611""","=""2s2.2p4.(3P).4p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).5d""","=""4F""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""477.2927""","=""0.0003""","=""120""","=""""",,"=""291495.0176""","=""312440.6573""","=""2s2.2p4.(3P).4p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).5d""","=""2F""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""478.0338""","=""0.0001""","=""3000""","=""""",,"=""150772.1118""","=""171685.289""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",,"=""""","=""L7292""",
Ne,1,"=""478.0884""","=""0.0020""","=""300""","=""""",,"=""150772.1118""","=""171682.914""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""478.1239""","=""0.0020""","=""20""","=""""",,"=""150772.1118""","=""171681.348""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,2,"=""478.2121""","=""0.0020""","=""60""","=""""",,"=""281998.2635""","=""302903.635""","=""2s2.2p4.(3P).4s""","=""4P""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""478.4022""","=""0.0020""","=""20""","=""""",,"=""150772.1118""","=""171669.172""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,1,"=""478.89258""","=""0.00010""","=""10000""","=""""",,"=""149657.0392""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
Ne,1,"=""478.95982""","=""0.00020""","=""1000""","=""""",,"=""150772.1118""","=""171644.882""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""479.02195""","=""0.00020""","=""5000""","=""""",,"=""150772.1118""","=""171642.1580""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""479.0728""","=""0.0020""","=""300""","=""""",,"=""150772.1118""","=""171639.9741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,3,"=""479.378""","=""""","=""120w""","=""""",,"=""398972.658""","=""419827.35""","=""2s2.2p3.(2D*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",,"=""""","=""L10704""",
Ne,2,"=""479.5918""","=""0.0020""","=""60""","=""""",,"=""281998.2635""","=""302843.509""","=""2s2.2p4.(3P).4s""","=""4P""","=""5/2""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""480.0111""","=""0.0001""","=""150""","=""""",,"=""150858.5079""","=""171685.542""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",,"=""""","=""L7292""",
Ne,1,"=""480.1076""","=""0.0020""","=""20""","=""""",,"=""150858.5079""","=""171681.348""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""480.2363""","=""0.0020""","=""100""","=""""",,"=""150858.5079""","=""171675.728""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""480.3225""","=""0.0020""","=""10""","=""""",,"=""150858.5079""","=""171671.928""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""480.9500""","=""0.0020""","=""100""","=""""",,"=""150858.5079""","=""171644.882""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""481.00640""","=""0.00004""","=""1500""","=""""",,"=""150858.5079""","=""171642.4494""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L3451""",
Ne,1,"=""481.06392""","=""0.00020""","=""1000""","=""""",,"=""150858.5079""","=""171639.9741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""481.4338""","=""0.0020""","=""500""","=""""",,"=""150917.4307""","=""171682.914""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,3,"=""481.593""","=""""","=""90w""","=""""",,"=""399068.682""","=""419827.35""","=""2s2.2p3.(2D*).3p""","=""3P""","=""1""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",,"=""""","=""L10704""",
Ne,1,"=""481.6900""","=""0.0020""","=""10""","=""""",,"=""150917.4307""","=""171671.928""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""481.76386""","=""0.00004""","=""3000""","=""""",,"=""150121.5922""","=""170872.8524""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L3451""",
Ne,1,"=""481.87847""","=""0.00020""","=""1500""","=""""",,"=""150121.5922""","=""170867.923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""481.9937""","=""0.0020""","=""700""","=""""",,"=""150121.5922""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""482.19218""","=""0.00020""","=""3000""","=""""",,"=""149824.2215""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""482.31725""","=""0.00020""","=""1000""","=""""",,"=""150917.4307""","=""171644.882""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""482.3370""","=""0.0020""","=""500""","=""""",,"=""150121.5922""","=""170848.274""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,1,"=""482.5529""","=""0.0020""","=""500""","=""""",,"=""150772.1118""","=""171489.486""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""482.7338""","=""0.0001""","=""10000""","=""""",,"=""148257.7898""","=""168967.3526""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L7292""",
Ne,1,"=""482.7587""","=""0.0001""","=""3000""","=""""",,"=""149824.2215""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
Ne,1,"=""482.9288""","=""0.0020""","=""50""","=""""",,"=""150772.1118""","=""171473.311""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""483.73139""","=""0.00004""","=""5000""","=""""",,"=""148257.7898""","=""168924.6500""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""""","=""L3451""",
Ne,3,"=""484.250""","=""""","=""120w""","=""8.1e+06""",D,"=""449552.15+x""","=""470197.0+x""","=""2s2.2p3.(4S*).4f""","=""5F""","=""5""","=""2s2.2p3.(4S*).5d""","=""5D*""","=""4""",,"=""T8046""","=""L10704""",
Ne,1,"=""484.2566""","=""0.0020""","=""100""","=""""",,"=""151038.4524""","=""171682.914""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""484.2941""","=""0.0020""","=""500""","=""""",,"=""151038.4524""","=""171681.348""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""484.5145""","=""0.0020""","=""150""","=""""",,"=""151038.4524""","=""171671.928""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""484.5767""","=""0.0020""","=""50""","=""""",,"=""151038.4524""","=""171669.172""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,1,"=""484.9530""","=""0.0020""","=""300""","=""""",,"=""150858.5079""","=""171473.311""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""485.1501""","=""0.0020""","=""600""","=""""",,"=""151038.4524""","=""171644.882""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""485.2655""","=""0.0001""","=""1000""","=""""",,"=""151038.4524""","=""171639.9741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
Ne,1,"=""485.9604""","=""0.0020""","=""150""","=""""",,"=""150917.4307""","=""171489.486""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""486.30810""","=""0.00020""","=""1000""","=""""",,"=""150315.8612""","=""170873.2327""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L4498""",
Ne,1,"=""486.43729""","=""0.00020""","=""300""","=""""",,"=""150772.1118""","=""171324.0107""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""486.55065""","=""0.00020""","=""1000""","=""""",,"=""150315.8612""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""486.6476""","=""0.0001""","=""800""","=""""",,"=""150315.8612""","=""170858.8729""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""""","=""L7292""",
Ne,1,"=""486.70189""","=""0.00020""","=""700""","=""""",,"=""150772.1118""","=""171312.8413""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",,"=""""","=""L4498""",
Ne,1,"=""486.82766""","=""0.00020""","=""700""","=""""",,"=""150315.8612""","=""170851.3105""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""488.3403""","=""0.0020""","=""150""","=""""",,"=""149824.2215""","=""170296.0099""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""488.49170""","=""0.00004""","=""10000""","=""4.15e+05""",C+,"=""149824.2215""","=""170289.6782""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""488.50971""","=""0.00020""","=""1000""","=""1.02e+05""",C,"=""149824.2215""","=""170288.9415""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""488.8365""","=""0.0020""","=""50""","=""""",,"=""151038.4524""","=""171489.486""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""489.2090""","=""0.0001""","=""5000""","=""""",,"=""150121.5922""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""""","=""L7292""",
Ne,1,"=""489.2228""","=""0.0020""","=""100""","=""""",,"=""151038.4524""","=""171473.311""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""489.7924""","=""0.0020""","=""700""","=""""",,"=""150121.5922""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,2,"=""489.8784""","=""0.0020""","=""22""","=""""",,"=""292033.1263""","=""312440.6573""","=""2s2.2p4.(3P).4p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).5d""","=""2F""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""489.9013""","=""0.0020""","=""500""","=""""",,"=""150917.4307""","=""171324.0107""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""492.8235""","=""0.0001""","=""700""","=""""",,"=""151038.4524""","=""171324.0107""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L7292""",
Ne,1,"=""493.0944""","=""0.0020""","=""500""","=""""",,"=""151038.4524""","=""171312.8413""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,2,"=""493.6370""","=""0.0020""","=""40""","=""""",,"=""292651.298""","=""312903.4650""","=""2s2.2p4.(3P).4p""","=""4S*""","=""3/2""","=""2s2.2p4.(3P).6s""","=""4P""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""493.9041""","=""0.0001""","=""1000""","=""""",,"=""150315.8612""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""""","=""L7292""",
Ne,1,"=""494.4987""","=""0.0001""","=""1000""","=""""",,"=""150315.8612""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
Ne,1,"=""495.53905""","=""0.0002""","=""1500""","=""2.69e+05""",C,"=""150121.5922""","=""170296.0099""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""495.70335""","=""0.00004""","=""10000""","=""1.06e+06""",C+,"=""150121.5922""","=""170289.3243""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""495.7122""","=""0.0001""","=""1500""","=""3.41e+05""",C+,"=""150121.5922""","=""170288.9415""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L7292""",
Ne,1,"=""497.35555""","=""0.00020""","=""1000""","=""""",,"=""150772.1118""","=""170872.8524""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""497.4760""","=""0.0020""","=""500""","=""""",,"=""150772.1118""","=""170867.923""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""497.5961""","=""0.0020""","=""100""","=""""",,"=""150772.1118""","=""170862.9893""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""497.9625""","=""0.0020""","=""50""","=""""",,"=""150772.1118""","=""170848.274""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
Ne,1,"=""499.4930""","=""0.0001""","=""1500""","=""""",,"=""150858.5079""","=""170873.2327""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L7292""",
Ne,1,"=""499.6209""","=""0.0020""","=""20""","=""""",,"=""150858.5079""","=""170867.923""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""499.7482""","=""0.0020""","=""150""","=""""",,"=""150858.5079""","=""170862.9893""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""499.8502""","=""0.0020""","=""100""","=""""",,"=""150858.5079""","=""170858.8729""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""500.0395""","=""0.0020""","=""30""","=""""",,"=""150858.5079""","=""170851.3105""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""500.3561""","=""0.0020""","=""20""","=""""",,"=""150315.8612""","=""170296.0099""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""500.51587""","=""0.00004""","=""5000""","=""4.37e+05""",C+,"=""150315.8612""","=""170289.6782""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""500.53467""","=""0.00030""","=""500""","=""1.53e+05""",C,"=""150315.8612""","=""170288.9415""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""501.1003""","=""0.0001""","=""250""","=""""",,"=""150917.4307""","=""170867.923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L7292""",
Ne,1,"=""501.5187""","=""0.0020""","=""50""","=""""",,"=""150917.4307""","=""170851.3105""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""502.2870""","=""0.0001""","=""250""","=""""",,"=""149824.2215""","=""169727.6312""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""""","=""L7292""",
Ne,1,"=""503.13484""","=""0.00010""","=""2500""","=""1.34e+06""",C+,"=""149657.0392""","=""169526.8869""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L7292""",
Ne,1,"=""503.15087""","=""0.00030""","=""20""","=""9.8e+04""",C,"=""149657.0392""","=""169526.2708""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
